Energia,Ang_TD,Pos_ini(y),last_step
813.,1.3404128655316452,0.9841473417238962,2
813.,1.3404128655316452,0.9852041856089697,2
813.,1.3404128655316452,0.9862610294940434,2
813.,1.3404128655316452,0.9873178733791169,2
813.,1.3613568165555772,0.9921331362641701,2
813.,1.3613568165555772,0.9930072322348178,2
813.,1.3613568165555772,0.9938813282054656,2
814.,1.2985249634837812,0.9646360641257519,2
814.,1.2985249634837812,0.9661095614538455,2
814.,1.2985249634837812,0.9675830587819392,2
814.,1.2985249634837812,0.9690565561100329,2
814.,1.2985249634837812,0.9705300534381267,2
814.,1.319468914507713,0.9736098553480501,2
814.,1.319468914507713,0.9748665289029048,2
814.,1.319468914507713,0.9761232024577596,2
814.,1.319468914507713,0.9773798760126143,2
814.,1.319468914507713,0.9786365495674691,2
814.,1.319468914507713,0.9798932231223239,2
814.,1.3404128655316452,0.9820336539537489,2
814.,1.3404128655316452,0.9830904978388226,2
814.,1.3404128655316452,0.9841473417238962,2
814.,1.3404128655316452,0.9852041856089697,2
814.,1.3404128655316452,0.9862610294940434,2
814.,1.3404128655316452,0.9873178733791169,2
814.,1.3613568165555772,0.9930072322348178,2
814.,1.3613568165555772,0.9938813282054656,2
815.,1.1100294042683936,0.9874854112287296,2
815.,1.2985249634837812,0.9646360641257519,2
815.,1.2985249634837812,0.9661095614538455,2
815.,1.2985249634837812,0.9675830587819392,2
815.,1.2985249634837812,0.9690565561100329,2
815.,1.2985249634837812,0.9705300534381267,2
815.,1.2985249634837812,0.9720035507662202,2
815.,1.319468914507713,0.9736098553480501,2
815.,1.319468914507713,0.9748665289029048,2
815.,1.319468914507713,0.9761232024577596,2
815.,1.319468914507713,0.9773798760126143,2
815.,1.319468914507713,0.9786365495674691,2
815.,1.319468914507713,0.9798932231223239,2
815.,1.319468914507713,0.9811498966771787,2
815.,1.3404128655316452,0.9830904978388226,2
815.,1.3404128655316452,0.9841473417238962,2
815.,1.3404128655316452,0.9852041856089697,2
815.,1.3404128655316452,0.9862610294940434,2
815.,1.3404128655316452,0.9873178733791169,2
815.,1.3404128655316452,0.9883747172641906,2
815.,1.3613568165555772,0.9938813282054656,2
815.,1.3613568165555772,0.9947554241761134,2
816.,1.2985249634837812,0.9646360641257519,2
816.,1.2985249634837812,0.9661095614538455,2
816.,1.2985249634837812,0.9675830587819392,2
816.,1.2985249634837812,0.9690565561100329,2
816.,1.2985249634837812,0.9705300534381267,2
816.,1.2985249634837812,0.9720035507662202,2
816.,1.319468914507713,0.9748665289029048,2
816.,1.319468914507713,0.9761232024577596,2
816.,1.319468914507713,0.9773798760126143,2
816.,1.319468914507713,0.9786365495674691,2
816.,1.319468914507713,0.9798932231223239,2
816.,1.319468914507713,0.9811498966771787,2
816.,1.3404128655316452,0.9830904978388226,2
816.,1.3404128655316452,0.9841473417238962,2
816.,1.3404128655316452,0.9852041856089697,2
816.,1.3404128655316452,0.9862610294940434,2
816.,1.3404128655316452,0.9873178733791169,2
816.,1.3404128655316452,0.9883747172641906,2
816.,1.3404128655316452,0.9894315611492641,2
816.,1.3613568165555772,0.9947554241761134,2
816.,1.3613568165555772,0.9956295201467611,2
817.,1.2985249634837812,0.9661095614538455,2
817.,1.2985249634837812,0.9675830587819392,2
817.,1.2985249634837812,0.9690565561100329,2
817.,1.2985249634837812,0.9705300534381267,2
817.,1.2985249634837812,0.9720035507662202,2
817.,1.2985249634837812,0.9734770480943139,2
817.,1.319468914507713,0.9748665289029048,2
817.,1.319468914507713,0.9761232024577596,2
817.,1.319468914507713,0.9773798760126143,2
817.,1.319468914507713,0.9786365495674691,2
817.,1.319468914507713,0.9798932231223239,2
817.,1.319468914507713,0.9811498966771787,2
817.,1.319468914507713,0.9824065702320335,2
817.,1.3404128655316452,0.9841473417238962,2
817.,1.3404128655316452,0.9852041856089697,2
817.,1.3404128655316452,0.9862610294940434,2
817.,1.3404128655316452,0.9873178733791169,2
817.,1.3404128655316452,0.9883747172641906,2
817.,1.3404128655316452,0.9894315611492641,2
817.,1.3613568165555772,0.9956295201467611,2
817.,1.3613568165555772,0.9965036161174089,2
818.,1.2985249634837812,0.9661095614538455,2
818.,1.2985249634837812,0.9675830587819392,2
818.,1.2985249634837812,0.9690565561100329,2
818.,1.2985249634837812,0.9705300534381267,2
818.,1.2985249634837812,0.9720035507662202,2
818.,1.2985249634837812,0.9734770480943139,2
818.,1.319468914507713,0.9748665289029048,2
818.,1.319468914507713,0.9761232024577596,2
818.,1.319468914507713,0.9773798760126143,2
818.,1.319468914507713,0.9786365495674691,2
818.,1.319468914507713,0.9798932231223239,2
818.,1.319468914507713,0.9811498966771787,2
818.,1.319468914507713,0.9824065702320335,2
818.,1.3404128655316452,0.9841473417238962,2
818.,1.3404128655316452,0.9852041856089697,2
818.,1.3404128655316452,0.9862610294940434,2
818.,1.3404128655316452,0.9873178733791169,2
818.,1.3404128655316452,0.9883747172641906,2
818.,1.3404128655316452,0.9894315611492641,2
818.,1.3404128655316452,0.9904884050343377,2
818.,1.3613568165555772,0.9965036161174089,2
819.,1.2147491593880533,0.9372819894918915,2
819.,1.2985249634837812,0.9675830587819392,2
819.,1.2985249634837812,0.9690565561100329,2
819.,1.2985249634837812,0.9705300534381267,2
819.,1.2985249634837812,0.9720035507662202,2
819.,1.2985249634837812,0.9734770480943139,2
819.,1.2985249634837812,0.9749505454224074,2
819.,1.319468914507713,0.9761232024577596,2
819.,1.319468914507713,0.9773798760126143,2
819.,1.319468914507713,0.9786365495674691,2
819.,1.319468914507713,0.9798932231223239,2
819.,1.319468914507713,0.9811498966771787,2
819.,1.319468914507713,0.9824065702320335,2
819.,1.3404128655316452,0.9841473417238962,2
819.,1.3404128655316452,0.9852041856089697,2
819.,1.3404128655316452,0.9862610294940434,2
819.,1.3404128655316452,0.9873178733791169,2
819.,1.3404128655316452,0.9883747172641906,2
819.,1.3404128655316452,0.9894315611492641,2
819.,1.3404128655316452,0.9904884050343377,2
819.,1.3613568165555772,0.9973777120880567,2
820.,1.0890854532444616,0.9908962863384971,2
820.,1.2147491593880533,0.9372819894918915,2
820.,1.2775810124598492,0.9624411578282192,2
820.,1.2775810124598492,0.9641483779269365,2
820.,1.2985249634837812,0.9675830587819392,2
820.,1.2985249634837812,0.9690565561100329,2
820.,1.2985249634837812,0.9705300534381267,2
820.,1.2985249634837812,0.9720035507662202,2
820.,1.2985249634837812,0.9734770480943139,2
820.,1.2985249634837812,0.9749505454224074,2
820.,1.319468914507713,0.9761232024577596,2
820.,1.319468914507713,0.9773798760126143,2
820.,1.319468914507713,0.9786365495674691,2
820.,1.319468914507713,0.9798932231223239,2
820.,1.319468914507713,0.9811498966771787,2
820.,1.319468914507713,0.9824065702320335,2
820.,1.319468914507713,0.9836632437868882,2
820.,1.3404128655316452,0.9852041856089697,2
820.,1.3404128655316452,0.9862610294940434,2
820.,1.3404128655316452,0.9873178733791169,2
820.,1.3404128655316452,0.9883747172641906,2
820.,1.3404128655316452,0.9894315611492641,2
820.,1.3404128655316452,0.9904884050343377,2
820.,1.3404128655316452,0.9915452489194113,2
821.,1.0471975511965976,0.9839230484541326,2
821.,1.2147491593880533,0.9372819894918915,2
821.,1.2147491593880533,0.9397907099122158,2
821.,1.2775810124598492,0.9624411578282192,2
821.,1.2775810124598492,0.9641483779269365,2
821.,1.2775810124598492,0.9658555980256538,2
821.,1.2985249634837812,0.9675830587819392,2
821.,1.2985249634837812,0.9690565561100329,2
821.,1.2985249634837812,0.9705300534381267,2
821.,1.2985249634837812,0.9720035507662202,2
821.,1.2985249634837812,0.9734770480943139,2
821.,1.2985249634837812,0.9749505454224074,2
821.,1.319468914507713,0.9761232024577596,2
821.,1.319468914507713,0.9773798760126143,2
821.,1.319468914507713,0.9786365495674691,2
821.,1.319468914507713,0.9798932231223239,2
821.,1.319468914507713,0.9811498966771787,2
821.,1.319468914507713,0.9824065702320335,2
821.,1.319468914507713,0.9836632437868882,2
821.,1.3404128655316452,0.9852041856089697,2
821.,1.3404128655316452,0.9862610294940434,2
821.,1.3404128655316452,0.9873178733791169,2
821.,1.3404128655316452,0.9883747172641906,2
821.,1.3404128655316452,0.9894315611492641,2
821.,1.3404128655316452,0.9904884050343377,2
821.,1.3404128655316452,0.9915452489194113,2
822.,1.0681415022205298,0.9901045344035091,2
822.,1.2147491593880533,0.9372819894918915,2
822.,1.2147491593880533,0.9397907099122158,2
822.,1.2775810124598492,0.9624411578282192,2
822.,1.2775810124598492,0.9641483779269365,2
822.,1.2775810124598492,0.9658555980256538,2
822.,1.2985249634837812,0.9690565561100329,2
822.,1.2985249634837812,0.9705300534381267,2
822.,1.2985249634837812,0.9720035507662202,2
822.,1.2985249634837812,0.9734770480943139,2
822.,1.2985249634837812,0.9749505454224074,2
822.,1.2985249634837812,0.9764240427505012,2
822.,1.319468914507713,0.9761232024577596,2
822.,1.319468914507713,0.9773798760126143,2
822.,1.319468914507713,0.9786365495674691,2
822.,1.319468914507713,0.9798932231223239,2
822.,1.319468914507713,0.9811498966771787,2
822.,1.319468914507713,0.9824065702320335,2
822.,1.319468914507713,0.9836632437868882,2
822.,1.319468914507713,0.9849199173417429,2
822.,1.3404128655316452,0.9862610294940434,2
822.,1.3404128655316452,0.9873178733791169,2
822.,1.3404128655316452,0.9883747172641906,2
822.,1.3404128655316452,0.9894315611492641,2
822.,1.3404128655316452,0.9904884050343377,2
822.,1.3404128655316452,0.9915452489194113,2
822.,1.3404128655316452,0.9926020928044849,2
822.,1.3613568165555772,0.9991259040293522,2
823.,1.1100294042683936,1.,2
823.,1.1938052083641213,0.9494390698395411,2
823.,1.2147491593880533,0.9372819894918915,2
823.,1.2147491593880533,0.9397907099122158,2
823.,1.2147491593880533,0.9422994303325402,2
823.,1.2775810124598492,0.9607339377295019,2
823.,1.2775810124598492,0.9624411578282192,2
823.,1.2775810124598492,0.9641483779269365,2
823.,1.2775810124598492,0.9658555980256538,2
823.,1.2985249634837812,0.9690565561100329,2
823.,1.2985249634837812,0.9705300534381267,2
823.,1.2985249634837812,0.9720035507662202,2
823.,1.2985249634837812,0.9734770480943139,2
823.,1.2985249634837812,0.9749505454224074,2
823.,1.2985249634837812,0.9764240427505012,2
823.,1.319468914507713,0.9773798760126143,2
823.,1.319468914507713,0.9786365495674691,2
823.,1.319468914507713,0.9798932231223239,2
823.,1.319468914507713,0.9811498966771787,2
823.,1.319468914507713,0.9824065702320335,2
823.,1.319468914507713,0.9836632437868882,2
823.,1.319468914507713,0.9849199173417429,2
823.,1.3404128655316452,0.9862610294940434,2
823.,1.3404128655316452,0.9873178733791169,2
823.,1.3404128655316452,0.9883747172641906,2
823.,1.3404128655316452,0.9894315611492641,2
823.,1.3404128655316452,0.9904884050343377,2
823.,1.3404128655316452,0.9915452489194113,2
823.,1.3404128655316452,0.9926020928044849,2
824.,1.1938052083641213,0.9494390698395411,2
824.,1.2147491593880533,0.9372819894918915,2
824.,1.2147491593880533,0.9397907099122158,2
824.,1.2147491593880533,0.9422994303325402,2
824.,1.2775810124598492,0.9607339377295019,2
824.,1.2775810124598492,0.9624411578282192,2
824.,1.2775810124598492,0.9641483779269365,2
824.,1.2775810124598492,0.9658555980256538,2
824.,1.2985249634837812,0.9690565561100329,2
824.,1.2985249634837812,0.9705300534381267,2
824.,1.2985249634837812,0.9720035507662202,2
824.,1.2985249634837812,0.9734770480943139,2
824.,1.2985249634837812,0.9749505454224074,2
824.,1.2985249634837812,0.9764240427505012,2
824.,1.319468914507713,0.9773798760126143,2
824.,1.319468914507713,0.9786365495674691,2
824.,1.319468914507713,0.9798932231223239,2
824.,1.319468914507713,0.9811498966771787,2
824.,1.319468914507713,0.9824065702320335,2
824.,1.319468914507713,0.9836632437868882,2
824.,1.319468914507713,0.9849199173417429,2
824.,1.3404128655316452,0.9862610294940434,2
824.,1.3404128655316452,0.9873178733791169,2
824.,1.3404128655316452,0.9883747172641906,2
824.,1.3404128655316452,0.9894315611492641,2
824.,1.3404128655316452,0.9904884050343377,2
824.,1.3404128655316452,0.9915452489194113,2
824.,1.3404128655316452,0.9926020928044849,2
825.,1.1938052083641213,0.9494390698395411,2
825.,1.1938052083641213,0.952248010404011,2
825.,1.2147491593880533,0.9397907099122158,2
825.,1.2147491593880533,0.9422994303325402,2
825.,1.2775810124598492,0.9607339377295019,2
825.,1.2775810124598492,0.9624411578282192,2
825.,1.2775810124598492,0.9641483779269365,2
825.,1.2775810124598492,0.9658555980256538,2
825.,1.2775810124598492,0.9675628181243711,2
825.,1.2985249634837812,0.9690565561100329,2
825.,1.2985249634837812,0.9705300534381267,2
825.,1.2985249634837812,0.9720035507662202,2
825.,1.2985249634837812,0.9734770480943139,2
825.,1.2985249634837812,0.9749505454224074,2
825.,1.2985249634837812,0.9764240427505012,2
825.,1.319468914507713,0.9773798760126143,2
825.,1.319468914507713,0.9786365495674691,2
825.,1.319468914507713,0.9798932231223239,2
825.,1.319468914507713,0.9811498966771787,2
825.,1.319468914507713,0.9824065702320335,2
825.,1.319468914507713,0.9836632437868882,2
825.,1.319468914507713,0.9849199173417429,2
825.,1.3404128655316452,0.9873178733791169,2
825.,1.3404128655316452,0.9883747172641906,2
825.,1.3404128655316452,0.9894315611492641,2
825.,1.3404128655316452,0.9904884050343377,2
825.,1.3404128655316452,0.9915452489194113,2
825.,1.3404128655316452,0.9926020928044849,2
825.,1.3404128655316452,0.9936589366895585,2
826.,1.1728612573401895,0.9593688388260202,2
826.,1.1938052083641213,0.952248010404011,2
826.,1.2147491593880533,0.9397907099122158,2
826.,1.2147491593880533,0.9422994303325402,2
826.,1.2147491593880533,0.9448081507528645,2
826.,1.2775810124598492,0.9607339377295019,2
826.,1.2775810124598492,0.9624411578282192,2
826.,1.2775810124598492,0.9641483779269365,2
826.,1.2775810124598492,0.9658555980256538,2
826.,1.2775810124598492,0.9675628181243711,2
826.,1.2985249634837812,0.9705300534381267,2
826.,1.2985249634837812,0.9720035507662202,2
826.,1.2985249634837812,0.9734770480943139,2
826.,1.2985249634837812,0.9749505454224074,2
826.,1.2985249634837812,0.9764240427505012,2
826.,1.319468914507713,0.9773798760126143,2
826.,1.319468914507713,0.9786365495674691,2
826.,1.319468914507713,0.9798932231223239,2
826.,1.319468914507713,0.9811498966771787,2
826.,1.319468914507713,0.9824065702320335,2
826.,1.319468914507713,0.9836632437868882,2
826.,1.319468914507713,0.9849199173417429,2
826.,1.319468914507713,0.9861765908965976,2
826.,1.3404128655316452,0.9873178733791169,2
826.,1.3404128655316452,0.9883747172641906,2
826.,1.3404128655316452,0.9894315611492641,2
826.,1.3404128655316452,0.9904884050343377,2
826.,1.3404128655316452,0.9915452489194113,2
826.,1.3404128655316452,0.9926020928044849,2
826.,1.3404128655316452,0.9936589366895585,2
827.,1.0681415022205298,0.9950522672017545,2
827.,1.0890854532444616,1.,2
827.,1.1938052083641213,0.952248010404011,2
827.,1.1938052083641213,0.955056950968481,2
827.,1.2147491593880533,0.9397907099122158,2
827.,1.2147491593880533,0.9422994303325402,2
827.,1.2147491593880533,0.9448081507528645,2
827.,1.2775810124598492,0.9607339377295019,2
827.,1.2775810124598492,0.9624411578282192,2
827.,1.2775810124598492,0.9641483779269365,2
827.,1.2775810124598492,0.9658555980256538,2
827.,1.2775810124598492,0.9675628181243711,2
827.,1.2985249634837812,0.9705300534381267,2
827.,1.2985249634837812,0.9720035507662202,2
827.,1.2985249634837812,0.9734770480943139,2
827.,1.2985249634837812,0.9749505454224074,2
827.,1.2985249634837812,0.9764240427505012,2
827.,1.2985249634837812,0.977897540078595,2
827.,1.319468914507713,0.9786365495674691,2
827.,1.319468914507713,0.9798932231223239,2
827.,1.319468914507713,0.9811498966771787,2
827.,1.319468914507713,0.9824065702320335,2
827.,1.319468914507713,0.9836632437868882,2
827.,1.319468914507713,0.9849199173417429,2
827.,1.319468914507713,0.9861765908965976,2
827.,1.3404128655316452,0.9873178733791169,2
827.,1.3404128655316452,0.9883747172641906,2
827.,1.3404128655316452,0.9894315611492641,2
827.,1.3404128655316452,0.9904884050343377,2
827.,1.3404128655316452,0.9915452489194113,2
827.,1.3404128655316452,0.9926020928044849,2
827.,1.3404128655316452,0.9936589366895585,2
827.,1.3404128655316452,0.9947157805746321,2
828.,1.1728612573401895,0.9624943127624803,2
828.,1.1938052083641213,0.952248010404011,2
828.,1.1938052083641213,0.955056950968481,2
828.,1.1938052083641213,0.9578658915329509,2
828.,1.2147491593880533,0.9397907099122158,2
828.,1.2147491593880533,0.9422994303325402,2
828.,1.2147491593880533,0.9448081507528645,2
828.,1.2147491593880533,0.9473168711731889,2
828.,1.2566370614359172,0.9569297343397352,2
828.,1.2775810124598492,0.9607339377295019,2
828.,1.2775810124598492,0.9624411578282192,2
828.,1.2775810124598492,0.9641483779269365,2
828.,1.2775810124598492,0.9658555980256538,2
828.,1.2775810124598492,0.9675628181243711,2
828.,1.2985249634837812,0.9705300534381267,2
828.,1.2985249634837812,0.9720035507662202,2
828.,1.2985249634837812,0.9734770480943139,2
828.,1.2985249634837812,0.9749505454224074,2
828.,1.2985249634837812,0.9764240427505012,2
828.,1.2985249634837812,0.977897540078595,2
828.,1.319468914507713,0.9786365495674691,2
828.,1.319468914507713,0.9798932231223239,2
828.,1.319468914507713,0.9811498966771787,2
828.,1.319468914507713,0.9824065702320335,2
828.,1.319468914507713,0.9836632437868882,2
828.,1.319468914507713,0.9849199173417429,2
828.,1.319468914507713,0.9861765908965976,2
828.,1.3404128655316452,0.9883747172641906,2
828.,1.3404128655316452,0.9894315611492641,2
828.,1.3404128655316452,0.9904884050343377,2
828.,1.3404128655316452,0.9915452489194113,2
828.,1.3404128655316452,0.9926020928044849,2
828.,1.3404128655316452,0.9936589366895585,2
828.,1.3404128655316452,0.9947157805746321,2
829.,1.1938052083641213,0.952248010404011,2
829.,1.1938052083641213,0.955056950968481,2
829.,1.1938052083641213,0.9578658915329509,2
829.,1.2147491593880533,0.9397907099122158,2
829.,1.2147491593880533,0.9422994303325402,2
829.,1.2147491593880533,0.9448081507528645,2
829.,1.2147491593880533,0.9473168711731889,2
829.,1.2566370614359172,0.9569297343397352,2
829.,1.2775810124598492,0.9607339377295019,2
829.,1.2775810124598492,0.9624411578282192,2
829.,1.2775810124598492,0.9641483779269365,2
829.,1.2775810124598492,0.9658555980256538,2
829.,1.2775810124598492,0.9675628181243711,2
829.,1.2985249634837812,0.9705300534381267,2
829.,1.2985249634837812,0.9720035507662202,2
829.,1.2985249634837812,0.9734770480943139,2
829.,1.2985249634837812,0.9749505454224074,2
829.,1.2985249634837812,0.9764240427505012,2
829.,1.2985249634837812,0.977897540078595,2
829.,1.319468914507713,0.9786365495674691,2
829.,1.319468914507713,0.9798932231223239,2
829.,1.319468914507713,0.9811498966771787,2
829.,1.319468914507713,0.9824065702320335,2
829.,1.319468914507713,0.9836632437868882,2
829.,1.319468914507713,0.9849199173417429,2
829.,1.319468914507713,0.9861765908965976,2
829.,1.319468914507713,0.9874332644514524,2
829.,1.3404128655316452,0.9883747172641906,2
829.,1.3404128655316452,0.9894315611492641,2
829.,1.3404128655316452,0.9904884050343377,2
829.,1.3404128655316452,0.9915452489194113,2
829.,1.3404128655316452,0.9926020928044849,2
829.,1.3404128655316452,0.9936589366895585,2
829.,1.3404128655316452,0.9947157805746321,2
830.,1.0681415022205298,1.,2
830.,1.1728612573401895,0.9656197866989402,2
830.,1.1938052083641213,0.952248010404011,2
830.,1.1938052083641213,0.955056950968481,2
830.,1.1938052083641213,0.9578658915329509,2
830.,1.1938052083641213,0.9606748320974208,2
830.,1.2147491593880533,0.9397907099122158,2
830.,1.2147491593880533,0.9422994303325402,2
830.,1.2147491593880533,0.9448081507528645,2
830.,1.2147491593880533,0.9473168711731889,2
830.,1.2147491593880533,0.9498255915935132,2
830.,1.2566370614359172,0.9569297343397352,2
830.,1.2775810124598492,0.9607339377295019,2
830.,1.2775810124598492,0.9624411578282192,2
830.,1.2775810124598492,0.9641483779269365,2
830.,1.2775810124598492,0.9658555980256538,2
830.,1.2775810124598492,0.9675628181243711,2
830.,1.2985249634837812,0.9720035507662202,2
830.,1.2985249634837812,0.9734770480943139,2
830.,1.2985249634837812,0.9749505454224074,2
830.,1.2985249634837812,0.9764240427505012,2
830.,1.2985249634837812,0.977897540078595,2
830.,1.319468914507713,0.9798932231223239,2
830.,1.319468914507713,0.9811498966771787,2
830.,1.319468914507713,0.9824065702320335,2
830.,1.319468914507713,0.9836632437868882,2
830.,1.319468914507713,0.9849199173417429,2
830.,1.319468914507713,0.9861765908965976,2
830.,1.319468914507713,0.9874332644514524,2
830.,1.3404128655316452,0.9894315611492641,2
830.,1.3404128655316452,0.9904884050343377,2
830.,1.3404128655316452,0.9915452489194113,2
830.,1.3404128655316452,0.9926020928044849,2
830.,1.3404128655316452,0.9936589366895585,2
830.,1.3404128655316452,0.9947157805746321,2
830.,1.3404128655316452,0.9957726244597056,2
831.,1.0681415022205298,1.,2
831.,1.1728612573401895,0.9656197866989402,2
831.,1.1728612573401895,0.9687452606354002,2
