Energia	Ang_TD	Pos_ini(y)	y_2-y_0	teta_2-teta_0
800.	0.9424777960769379	0.8892298567374696	-0.07690155632036566	0.3364509605851459
800.	0.9514537750871945	0.8848413744149147	-0.06307690540131372	0.15875280705135464
800.	0.9514537750871945	0.8885561687886272	-0.06398271226033414	0.40248919916735887
800.	0.960429754097451	0.8844402977342284	-0.04734273941360556	0.2916226542919051
800.	0.960429754097451	0.8880515384300338	-0.05263231461041196	0.4587779658795862
800.	0.9694057331077075	0.88771176250057	-0.04140934450877032	0.5156571789884784
800.	0.9694057331077075	0.8912207699224273	-0.04962808658772322	0.6218581334009936
800.	0.9783817121179642	0.8875326079774086	-0.030968518954664903	0.5680442689011085
800.	0.9783817121179642	0.8909407107659719	-0.03945128195010994	0.6611745784773326
800.	0.9873576911282207	0.8875098125304857	-0.02127126410565816	0.6161511089110653
800.	0.9873576911282207	0.8908183474560598	-0.030029097262791682	0.6979675141671962
800.	0.9963336701384772	0.8876390850806541	-0.01293079031473654	0.6576466427886389
800.	0.9963336701384772	0.8908493969354925	-0.0206028546421565	0.7349431898578378
800.	1.0053096491487339	0.8879161063614509	-0.004573499365226552	0.6985887812462372
800.	1.0053096491487339	0.8910295478514105	-0.012561232762403951	0.7669252931839817
800.	1.0142856281589903	0.8853185978488671	0.010290358119876664	0.6712118523315068
800.	1.0142856281589903	0.8883365294844232	0.0019424501438679576	0.7325470241610744
800.	1.0142856281589903	0.8913544611199794	-0.005121918675049408	0.7969931569878858
800.	1.0232616071692469	0.8859721905213108	0.015856626239506455	0.7077888094306961
800.	1.0232616071692469	0.8888959805079438	0.008573891189850635	0.7662459437068644
800.	1.0232616071692469	0.891819770494577	0.001763078826698794	0.8252184814294837
800.	1.0322375861795035	0.8839280107535303	0.028955316405544274	0.6916529649120529
800.	1.0322375861795035	0.8867590348814929	0.021587128901537134	0.7435753816717848
800.	1.0322375861795035	0.8895900590094555	0.014728121281008422	0.7975584698695899
800.	1.0322375861795035	0.8924210831374182	0.008149854228725384	0.8516443768311737
800.	1.0412135651897598	0.8849350555941342	0.03276108735502303	0.7257834317602151
800.	1.0412135651897598	0.8876746971276073	0.02640860053510463	0.7756421682724437
800.	1.0412135651897598	0.8904143386610803	0.019882206452114692	0.8256685682596114
800.	1.0412135651897598	0.8931539801945533	0.014072176491615296	0.8762043196708932
800.	1.0501895442000166	0.8860650686772371	0.036834488783255015	0.7590382836215316
800.	1.0501895442000166	0.8887147182428827	0.030410342430425508	0.8049184622705631
800.	1.0501895442000166	0.8913643678085283	0.024672983540133364	0.8519388943036152
800.	1.0501895442000166	0.8940140173741742	0.019567729158784686	0.8988115735132067
800.	1.059165523210273	0.8847525036284762	0.046023654073207854	0.7470860445602627
800.	1.059165523210273	0.8873135591033989	0.0402364708454821	0.789441815258803
800.	1.059165523210273	0.8898746145783217	0.03465488289895491	0.8328326605372006
800.	1.059165523210273	0.8924356700532444	0.02914350198601845	0.8762285832629537
800.	1.0681415022205298	0.8837282792412318	0.05442157646480428	0.7395676949754424
800.	1.0681415022205298	0.8862021456403545	0.04884070064470958	0.7778099647347599
800.	1.0681415022205298	0.8886760120394772	0.04345759876693167	0.8177000310737358
800.	1.0681415022205298	0.8911498784385999	0.03815147862029844	0.8580793963188187
800.	1.0681415022205298	0.8936237448377227	0.03330949064159061	0.8983014617714934
800.	1.0771174812307862	0.8853717105824684	0.05628659147197135	0.7694136874393128
800.	1.0771174812307862	0.8877597999453337	0.0511493654844577	0.8060591626164909
800.	1.0771174812307862	0.890147889308199	0.046078815401442874	0.8435296091875252
800.	1.0771174812307862	0.8925359786710642	0.04143036462962424	0.881041796043269
800.	1.0771174812307862	0.8973121573967947	0.03330880138883818	0.9535651105544954
800.	1.0771174812307862	1.	-0.09743396800609871	-0.6190060294744618
800.	1.0860934602410428	0.8848134361497385	0.08730824511060675	0.840626513425174
800.	1.0860934602410428	0.8871171674267437	0.0800768908609949	0.8944590522635875
800.	1.0860934602410428	0.889420898703749	0.07263035899779335	0.9038459772049751
800.	1.0860934602410428	0.8917246299807542	0.07737076108407737	0.4222582115437335
800.	1.0860934602410428	0.8940283612577594	0.08391680508852595	0.41243630414810406
800.	1.0860934602410428	0.8963320925347646	0.08767834669577046	0.4014983259038482
800.	1.0860934602410428	0.979266418506953	-0.014236187053383698	0.05925576404050029
800.	1.0860934602410428	0.9838738810609634	-0.018487163533640882	-0.7237569515362826
800.	1.0860934602410428	1.	-0.09180244009493543	-0.5853623664513488
800.	1.0950694392512994	0.8889600530961933	0.09378455558860066	-0.32679295045688284
800.	1.0950694392512994	0.8911808520342694	0.09354488278042461	-0.3461016072609244
800.	1.0950694392512994	0.8934016509723456	0.09266413708871368	-0.38803489620827264
800.	1.0950694392512994	0.8956224499104217	0.09124758628034169	-0.44750492932005975
800.	1.0950694392512994	0.8978432488484979	0.08925370118025666	-0.5103982035323665
800.	1.0950694392512994	0.9578048201765534	0.02845376382960363	-0.14167823102456126
800.	1.0950694392512994	0.9600256191146296	-0.04599080598604399	0.5727473638101028
800.	1.0950694392512994	0.9622464180527057	-0.04776709804938073	0.2814607084391748
800.	1.0950694392512994	0.9711296138050103	-0.010053047698667772	0.07788747384671067
800.	1.0950694392512994	0.9733504127430864	-0.0021878371698496046	0.010178343959005957
800.	1.0950694392512994	0.9755712116811626	0.005398993443684774	-0.16865899541913112
800.	1.0950694392512994	0.9777920106192387	0.002051227446382531	-0.5448878622655082
800.	1.0950694392512994	0.9977792010619239	-0.1031093111645568	-0.5663945600629241
800.	1.0950694392512994	1.	-0.09334190518871488	-0.5152856780269882
800.	1.1040454182615558	0.8930350486128854	0.09505925116173275	-0.45645482127376785
800.	1.1040454182615558	0.8951743476406278	0.09411664914351758	-0.48581640627148714
800.	1.1040454182615558	0.9529354213896696	0.037166715714559984	-0.45145080122592857
800.	1.1040454182615558	0.9550747204174119	0.032590747757965666	-0.119581036702777
800.	1.1040454182615558	0.9572140194451542	-0.050641610842201534	0.42295657822362615
800.	1.1040454182615558	0.9593533184728964	-0.049189067769719985	0.1304105966709552
800.	1.1040454182615558	0.9614926175006387	-0.04140913792332346	-0.015735885675157924
800.	1.1040454182615558	0.9636319165283811	-0.03202810456451788	-0.05458217031214585
800.	1.1040454182615558	0.9657712155561233	-0.022078037388592264	-0.04047044074006486
800.	1.1040454182615558	0.9679105145838656	-0.012298033244142026	-0.008906893809692337
800.	1.1040454182615558	0.9700498136116079	-0.0019756838563972368	0.0031760218859681194
800.	1.1040454182615558	0.9721891126393503	0.006898202066505488	-0.07371524253726423
800.	1.1040454182615558	0.9743284116670925	0.010436108994699822	-0.36530390658521555
800.	1.1040454182615558	0.9764677106948347	-0.008187115398305633	-0.7887259197689507
800.	1.1040454182615558	0.9978607009722577	-0.09761719960132442	-0.571201245718774
800.	1.1040454182615558	1.	-0.08005874145665659	0.5018283730647566
800.	1.1130213972718124	0.9485190471934843	0.033877517880265495	-0.8727885725607517
800.	1.1130213972718124	0.950578285305745	0.03588374395480354	-0.5998188707792248
800.	1.1130213972718124	0.9526375234180056	0.033127532218308775	-0.3276137487202356
800.	1.1130213972718124	0.9546967615302662	-0.05170579171808898	0.23143954203022662
800.	1.1130213972718124	0.9567559996425268	-0.047144649263852534	-0.0005568115370574258
800.	1.1130213972718124	0.9588152377547875	-0.03905322658589572	-0.10972582810008771
800.	1.1130213972718124	0.9608744758670481	-0.02965114775373523	-0.14017880215155737
800.	1.1130213972718124	0.9629337139793087	-0.020983394030663516	-0.11967646317280961
800.	1.1130213972718124	0.9649929520915694	-0.012713924982575064	-0.07246353839293881
800.	1.1130213972718124	0.96705219020383	-0.004883886346174426	-0.02000671128113776
800.	1.1130213972718124	0.9691114283160907	0.003681580014261443	-0.006928509270319304
800.	1.1130213972718124	0.9711706664283513	0.011730313395799441	-0.09760233585506353
800.	1.1130213972718124	0.9732299045406119	0.013195757134512931	-0.4242460767923891
800.	1.1130213972718124	0.9979407618877394	-0.08944596450168962	-0.5505257849769215
800.	1.121997376282069	0.9445425660253548	-0.0413840723735156	1.3209927697863444
800.	1.121997376282069	0.9465231886673064	-0.04155998122832427	1.139782623127785
800.	1.121997376282069	0.9485038113092579	-0.041948212270274565	0.913450174370596
800.	1.121997376282069	0.9504844339512095	-0.04344958588065029	0.6788320743524643
800.	1.121997376282069	0.9524650565931612	-0.050677675749744466	0.08338018599738846
800.	1.121997376282069	0.9544456792351128	-0.043628687464002724	-0.10922247473849862
800.	1.121997376282069	0.9564263018770645	-0.03570904176082501	-0.18832426462721283
800.	1.121997376282069	0.9584069245190161	-0.027193092656247808	-0.2059825203313053
800.	1.121997376282069	0.9603875471609676	-0.01868145794106657	-0.17992762608049284
800.	1.121997376282069	0.9623681698029193	-0.012418061268658853	-0.13079868982470644
800.	1.121997376282069	0.9643487924448708	-0.00597770264924935	-0.06570292203909113
800.	1.121997376282069	0.9663294150868225	-0.00004155660836302477	-0.003677470613520758
800.	1.121997376282069	0.9683100377287741	0.0072110395043184505	0.020552692452397454
800.	1.121997376282069	0.9702906603707258	0.014450521428286955	-0.07035638607858241
800.	1.121997376282069	0.9722712830126774	0.016581433595131867	-0.4049393452667383
800.	1.121997376282069	0.9940581320741452	-0.060714896159600795	-0.5688040988324761
800.	1.121997376282069	0.9960387547160967	-0.07636437186247214	-0.6168288823520564
800.	1.1309733552923256	0.9409927725289321	-0.04672117615745319	1.3020090744193284
800.	1.1309733552923256	0.9428962314796117	-0.045267285282493575	1.1151065806329863
800.	1.1309733552923256	0.9447996904302913	-0.04480763010737254	0.9337434736792346
800.	1.1309733552923256	0.946703149380971	-0.044343160811993965	0.7233698401477159
800.	1.1309733552923256	0.9486066083316506	-0.0443647002177916	0.4950500852591688
800.	1.1309733552923256	0.9505100672823301	-0.04410934254801657	0.26388732661592573
800.	1.1309733552923256	0.9524135262330098	-0.03947015154963873	-0.20530971650647004
800.	1.1309733552923256	0.9543169851836893	-0.030895264416144652	-0.25741787593452226
800.	1.1309733552923256	0.9562204441343689	-0.023069934574468487	-0.2596922869157328
800.	1.1309733552923256	0.9581239030850486	-0.015904069601865523	-0.22801336284477072
800.	1.1309733552923256	0.9600273620357282	-0.010546229974031651	-0.1758905510792064
800.	1.1309733552923256	0.9619308209864078	-0.005645968209753938	-0.10811083944563839
800.	1.1309733552923256	0.9638342799370874	-0.0017635706535417128	-0.0374214150967711
800.	1.1309733552923256	0.965737738887767	0.002507540553165266	0.02975898811962312
800.	1.1309733552923256	0.9676411978384466	0.0082221155859864	0.06747622648572807
800.	1.1309733552923256	0.9695446567891262	0.015464318385439157	0.013479170534992322
800.	1.1309733552923256	0.9714481157398058	0.020068974627272973	-0.2872806814947992
800.	1.1309733552923256	0.990482705246602	-0.05927346861550864	0.4096087703885703
800.	1.1309733552923256	0.9923861641972815	-0.042486638182117065	0.5048021024437536
800.	1.1309733552923256	0.9942896231479612	-0.028948867709109094	0.5672794071411783
800.	1.1309733552923256	0.9961930820986408	-0.016231556286162352	0.6310329838261641
800.	1.1399493343025822	0.9378563893183547	0.048989324379568155	-0.29124446083329253
800.	1.1399493343025822	0.939684142573697	0.045659984846526	-0.266798522088589
800.	1.1399493343025822	0.9415118958290397	0.042024161027414686	-0.23765884557858752
800.	1.1399493343025822	0.9433396490843822	0.037941883947489874	-0.2076447489440017
800.	1.1399493343025822	0.9451674023397247	0.0337733697644621	-0.17901564768301975
800.	1.1399493343025822	0.9469951555950673	0.029335055690611456	-0.1451056566321398
800.	1.1399493343025822	0.9488229088504099	0.024922298444482016	-0.11249072463723189
800.	1.1399493343025822	0.9506506621057522	-0.03252061876355228	-0.2939356264412885
800.	1.1399493343025822	0.9524784153610948	-0.024777979445942844	-0.3122171656460018
800.	1.1399493343025822	0.9543061686164372	-0.017767799634345494	-0.3000562579190803
800.	1.1399493343025822	0.9561339218717797	-0.011730975873497806	-0.2602117975921355
800.	1.1399493343025822	0.9579616751271223	-0.007825200865959614	-0.21073839402731306
800.	1.1399493343025822	0.9597894283824648	-0.004419539358731073	-0.1453508480718706
800.	1.1399493343025822	0.9616171816378073	-0.0016277867040025429	-0.06730075174305102
800.	1.1399493343025822	0.9634449348931498	0.0003930910659574183	0.0061579845529522075
800.	1.1399493343025822	0.9652726881484923	0.002744669691398527	0.07424241791760741
800.	1.1399493343025822	0.9671004414038349	0.007134220330062058	0.12845326381010494
800.	1.1399493343025822	0.9689281946591773	0.014204467269465448	0.1131091211913498
800.	1.1399493343025822	0.9707559479145198	0.021718336194953225	-0.10579269986342804
800.	1.1399493343025822	0.9872057272126025	-0.06817975834480894	0.354308316214371
800.	1.1399493343025822	0.9890334804679449	-0.055547976206396066	0.4654193570145285
800.	1.1399493343025822	0.9908612337232875	-0.04412501542181968	0.5408247029305059
800.	1.1399493343025822	0.99268898697863	-0.03299441855001428	0.6094975065194944
800.	1.1399493343025822	0.9945167402339725	-0.02244000163289661	0.6812195548539456
800.	1.1489253133128385	0.940380603717389	0.04442262858940027	-0.12864688735047183
800.	1.1489253133128385	0.9421341153727598	0.040420512309648715	-0.11235868657409104
800.	1.1489253133128385	0.9438876270281308	0.0362630859941937	-0.09379902454451516
800.	1.1489253133128385	0.9456411386835017	0.031999683685164704	-0.07301374406570614
800.	1.1489253133128385	0.9473946503388726	-0.032510475960696894	-0.3308506467268198
800.	1.1489253133128385	0.9491481619942437	-0.02442101902584548	-0.3626838539578235
800.	1.1489253133128385	0.9509016736496145	-0.017424484168180765	-0.35515420709713813
800.	1.1489253133128385	0.9526551853049854	-0.012013903516181257	-0.3272556251124757
800.	1.1489253133128385	0.9544086969603562	-0.0068826570487260375	-0.28067600320664077
800.	1.1489253133128385	0.9561622086157272	-0.0036764475785523443	-0.22384461550961726
800.	1.1489253133128385	0.9579157202710982	-0.0014741581436403806	-0.15787356791106952
800.	1.1489253133128385	0.959669231926469	-0.00045534818291204093	-0.09072219275411958
800.	1.1489253133128385	0.9614227435818399	-0.00019928522225132195	-0.02486829732521864
800.	1.1489253133128385	0.9631762552372108	0.000051744175231904777	0.04620913166734091
800.	1.1489253133128385	0.9649297668925818	0.0006385642781179257	0.11670194809722689
800.	1.1489253133128385	0.9666832785479527	0.003079188294007662	0.1833008293839204
800.	1.1489253133128385	0.9684367902033235	0.008841072688861806	0.22441450236203556
800.	1.1489253133128385	0.9701903018586945	0.01910093806440749	0.1216912021041969
800.	1.1489253133128385	0.9719438135140654	0.02410112322835234	-0.3111760181390822
800.	1.1489253133128385	0.9842183951016618	0.011035558917161348	0.254024583372642
800.	1.1579012923230951	0.93949335523948	-0.004416586378680698	-1.0227319477407555
800.	1.1579012923230951	0.9411740953717165	-0.0004930527034814336	-0.9309154930423531
800.	1.1579012923230951	0.9428548355039532	0.002891305457283666	-0.8302493024458499
800.	1.1579012923230951	0.94453557563619	0.005764401748484915	-0.7107442298538874
800.	1.1579012923230951	0.9462163157684266	-0.022742659492884454	-0.40230693841789084
800.	1.1579012923230951	0.9478970559006633	-0.015822495987920848	-0.40108117760364465
800.	1.1579012923230951	0.9495777960328999	-0.009058937497138708	-0.37358763065065176
800.	1.1579012923230951	0.9512585361651367	-0.004867210501512953	-0.3348600052169696
800.	1.1579012923230951	0.9529392762973734	-0.0014057446710316057	-0.2818358135484495
800.	1.1579012923230951	0.9546200164296099	0.0006600624182325765	-0.22151534449662683
800.	1.1579012923230951	0.9563007565618467	0.0013928726014749149	-0.16264096003425932
800.	1.1579012923230951	0.9579814966940833	0.0012700880530071013	-0.10052961988999508
800.	1.1579012923230951	0.9596622368263199	0.00047786560442941717	-0.039107325737740485
800.	1.1579012923230951	0.9613429769585566	-0.0010576110964133356	0.01855784997048821
800.	1.1579012923230951	0.9630237170907933	-0.0027000925617914895	0.07607382423272839
800.	1.1579012923230951	0.9647044572230299	-0.004182081718655195	0.13832908200252664
800.	1.1579012923230951	0.9663851973552666	-0.004474189273101725	0.20270565034505478
800.	1.1579012923230951	0.9680659374875034	-0.0011423193709244606	0.27755877748458513
800.	1.1579012923230951	0.96974667761974	0.009436504124518352	0.3043458141038824
800.	1.1579012923230951	0.9714274177519766	0.023118798172839905	0.07887729584782417
800.	1.1579012923230951	0.97983111841316	-0.03485323748106617	0.4930970502974005
800.	1.1668772713333517	0.9372316625901316	0.04873730706797108	-0.7545820586687558
800.	1.1668772713333517	0.9388411071391025	0.047044866737751656	-0.6483869397654038
800.	1.1668772713333517	0.9404505516880735	0.04457241068205686	-0.546310347348801
800.	1.1668772713333517	0.9420599962370445	0.04125603003928746	-0.4301881720543797
800.	1.1668772713333517	0.9436694407860153	-0.018053643910656225	-0.44814987321768257
800.	1.1668772713333517	0.9452788853349865	-0.01144061164478627	-0.4378545902822641
800.	1.1668772713333517	0.9468883298839574	-0.005042263078899878	-0.4084140543274011
800.	1.1668772713333517	0.9484977744329285	-0.0010495177383460508	-0.3686661745452542
800.	1.1668772713333517	0.9501072189818994	0.0023367449812052854	-0.3169270878610327
800.	1.1668772713333517	0.9517166635308704	0.004054301611070565	-0.26295961963466485
800.	1.1668772713333517	0.9533261080798414	0.004800526323032628	-0.20399490912633436
800.	1.1668772713333517	0.9549355526288124	0.004454680361868024	-0.1463205226903467
800.	1.1668772713333517	0.9565449971777834	0.003228888779995498	-0.09318492306825156
800.	1.1668772713333517	0.9581544417267543	0.0012587122243488125	-0.042462178321601776
800.	1.1668772713333517	0.9597638862757254	-0.0013465600967761393	0.001837882906391642
800.	1.1668772713333517	0.9613733308246963	-0.00430920840421023	0.04113851262175067
800.	1.1668772713333517	0.9629827753736673	-0.007756747000664421	0.07391767932379137
800.	1.1668772713333517	0.9645922199226383	-0.01128357215572462	0.1041088920267839
800.	1.1668772713333517	0.9662016644716093	-0.015000616362587649	0.13677237672218226
800.	1.1668772713333517	0.9678111090205803	-0.01768163974530279	0.18209781907741043
800.	1.1668772713333517	0.9694205535695513	-0.014801923644143344	0.2925523972030046
800.	1.1668772713333517	0.9710299981185222	0.00766988476552577	0.3830138589287355
800.	1.1668772713333517	0.9726394426674932	0.025844017996156876	0.015796589084295837
800.	1.1668772713333517	0.9742488872164643	-0.05154089108623605	-0.12881769600440934
800.	1.1668772713333517	0.9758583317654352	-0.0609510426595562	-0.10946082363119479
800.	1.1758532503436083	0.9368751433626259	0.04530974680080191	0.23724879747562935
800.	1.1758532503436083	0.9384147740123179	0.04175418157569355	0.2223031053374582
800.	1.1758532503436083	0.9399544046620099	0.03814509568105262	0.20495928003940136
800.	1.1758532503436083	0.941494035311702	-0.01075481193422978	-0.48515332125229094
800.	1.1758532503436083	0.943033665961394	-0.004604636932037276	-0.46557495253066317
800.	1.1758532503436083	0.944573296611086	0.00032860134806722563	-0.43196421390752243
800.	1.1758532503436083	0.946112927260778	0.0047265511186807	-0.38437105774889013
800.	1.1758532503436083	0.9476525579104702	0.0076249316649426024	-0.3288673349565225
800.	1.1758532503436083	0.9491921885601622	0.008658170388573638	-0.27633866707305743
800.	1.1758532503436083	0.9507318192098543	0.009112901588393618	-0.21816614855086447
800.	1.1758532503436083	0.9522714498595464	0.008433588374406664	-0.16331503884565973
800.	1.1758532503436083	0.9538110805092384	0.006937981377251767	-0.1144776922407583
800.	1.1758532503436083	0.9553507111589306	0.0046991558575181225	-0.0695932312768291
800.	1.1758532503436083	0.9568903418086225	0.0018102667769158698	-0.03395555993231044
800.	1.1758532503436083	0.9584299724583145	-0.001602842846156416	-0.007333371061822755
800.	1.1758532503436083	0.9599696031080066	-0.00542205943163887	0.00780720980461331
800.	1.1758532503436083	0.9615092337576987	-0.009529108788590701	0.016934394742903206
800.	1.1758532503436083	0.9630488644073907	-0.014136208591127741	0.014573362953663191
800.	1.1758532503436083	0.9645884950570828	-0.01899420287949316	-0.0021140141474063926
800.	1.1758532503436083	0.9661281257067749	-0.02439688572693477	-0.03846480522221882
800.	1.1758532503436083	0.9676677563564668	-0.030179696499551878	-0.09054551176186966
800.	1.1758532503436083	0.9692073870061589	-0.03626641224506699	-0.1478544164115283
