Energia,Ang_TD,Pos_ini(y),y1,y1',x1,x1',teta1,teta1',y2,y2',x2,x2',teta2,teta2'
800.,1.1728612573401895,0.9437414691437204,0.9796397661992322,0.00013831607840473058,0.6519929837392591,0.000839754234030139,0.15962887800899345,-0.0072402816065664025,0.9372760465138447,-0.00043860458556500555,1.1921635791382255,0.0008872459625419169,-0.4586084446232896,0.0010206383011536287
800.,1.1728612573401895,0.9468669430801804,0.9737852184508143,0.00015465074569679245,0.6395825153719825,0.0008738995033711509,0.1722631036098954,-0.005787804121163552,0.9494271780380436,-0.0003678861172863018,1.1953151756960656,0.0009125336482998214,-0.3836910292601002,-0.0009367784371093818
800.,1.1728612573401895,0.9499924170166403,0.9681434638807482,0.00013783702688210578,0.6244205242413723,0.0009049330220120997,0.14887573952283728,-0.004565839331496678,0.9572728986336965,-0.00025819547600579155,1.1938596222893048,0.0009296208745295077,-0.27209503405293023,-0.0023528378806468644
800.,1.1728612573401895,0.9531178909531003,0.9638763656587651,0.000094140314190361,0.6102652039923873,0.000927609856313693,0.09928435720179489,-0.0037163554425176945,0.9602186760676742,-0.00015102986268445456,1.1895615723967603,0.0009408162823661637,-0.1606582112396294,-0.0029656917768801088
800.,1.1728612573401895,0.9562433648895603,0.9605393628781962,0.000034907185058713684,0.5959968082940431,0.0009429216414089895,0.035466789622487435,-0.003074480313010773,0.9597272179019685,-0.000060197875226299855,1.179228878328693,0.0009496468894659665,-0.06475796127740326,-0.002903737055852566
800.,1.1728612573401895,0.9593688388260202,0.9579541814881712,-0.0000316916829788874,0.5828225548421176,0.0009508161616569021,-0.034609263808039165,-0.0025800498087479775,0.9567831292406999,5.203610072511954e-6,1.1662570090428446,0.0009578932769047064,0.004259200547886531,-0.0023464480993641
800.,1.1728612573401895,0.9624943127624803,0.9557472218276617,-0.00009934640166527256,0.5718218273654803,0.0009524657830134878,-0.10500806768890424,-0.002155546234416151,0.9520204416810489,0.000037257322832543385,1.1490677124810098,0.0009661856591057108,0.037813683940478335,-0.001458149879681034
800.,1.1728612573401895,0.9656197866989402,0.9533915833927118,-0.0001667134845573308,0.5618190268165815,0.0009491541316210783,-0.17472641245731366,-0.0017059424636288124,0.9457784627220864,0.000032744559088081126,1.1258213986274521,0.0009729152537412099,0.03348049250881666,-0.0003268699374371913
800.,1.1728612573401895,0.9687452606354002,0.9505348884161705,-0.00023175761734061217,0.552771068316569,0.0009415192363996796,-0.2419466025968076,-0.0011768717032404417,0.9372075507618711,-0.000047805130025941735,1.085282451431846,0.0009711190008721448,-0.048584589411389524,0.0012068629600888853
800.,1.1728612573401895,0.9718707345718602,0.9468651660793616,-0.00029237877016593416,0.5446231334372644,0.0009301748345204382,-0.3048160847098639,-0.0005269737652515482,0.9263630012616878,-0.00017359050595818152,1.031297052962857,0.000938297176910954,-0.18136233501855759,0.0031567522328593777
800.,1.1938052083641213,0.9353943670171914,0.9817492217781852,0.00020189395190475624,0.6342165111625336,0.0008129492458030532,0.2395985242954888,-0.007662932907308561,0.9331852781131309,-0.000522738929970722,1.141707240557177,0.0008416226527201597,-0.5550162452045995,0.001574417013675188
800.,1.1938052083641213,0.9382033075816613,0.975450556694653,0.00023920134808685828,0.6232036336057969,0.0008461697420213059,0.27249338784106064,-0.0060236801591108426,0.9477260556551159,-0.00047195819215001993,1.1460567330261848,0.0008725563381953373,-0.49614250535275956,-0.0006257495717308723
800.,1.1938052083641213,0.9410122481461313,0.9697560206478406,0.00024120597405099872,0.6117820209336884,0.0008764867171032392,0.26616596254629765,-0.004776526073838766,0.9574506767566473,-0.00037665286433944973,1.1476477660777935,0.0008946610613146391,-0.39962225351885705,-0.0022760030433204882
800.,1.1938052083641213,0.9438211887106012,0.9644658034542414,0.00021695487026050843,0.5976761605132609,0.0009049124451054869,0.23344616917043032,-0.0037377688427672282,0.9633199902856844,-0.00025717991592799964,1.1442851635735587,0.0009117568016291203,-0.27666612601340207,-0.0034671141724962845
800.,1.1938052083641213,0.9466301292750711,0.9605465821887407,0.00017151529053924242,0.583393216498241,0.0009272288428386112,0.181403505935033,-0.003016888253771566,0.9648880825101056,-0.00014848317633074927,1.1377656956080595,0.0009252884890217733,-0.1610564805763207,-0.0038755917971726853
800.,1.1938052083641213,0.9494390698395411,0.9578647599747303,0.00011381876837581047,0.5690267894038583,0.0009431311410520332,0.1188343434207473,-0.002537318695984313,0.9632903948684529,-0.00006504663277791088,1.124720544481795,0.0009375994958819318,-0.0710664407531231,-0.003600995760786452
800.,1.1938052083641213,0.952248010404011,0.9564108887590776,0.00005327639012478271,0.5568900825599842,0.0009519632325976108,0.05476677277943762,-0.0022811662841737425,0.9597233674773635,-0.00002219982070783748,1.1095274591190505,0.0009492342996570445,-0.02483876849362084,-0.0029110577119808028
800.,1.1938052083641213,0.955056950968481,0.9555886765665507,-7.82694010954656e-6,0.545824151545445,0.0009556768898527022,-0.009256961901282338,-0.002134167442935287,0.9549930309753849,-0.000019105384779451307,1.088489960929008,0.000960060822789805,-0.02090594348263772,-0.0020161727926356022
800.,1.1938052083641213,0.9578658915329509,0.9551355288465433,-0.00006660574983390061,0.5368893829170568,0.0009550908625021378,-0.07064999462900363,-0.002047974112963097,0.9498697967744127,-0.00005860645115711183,1.0623787811130216,0.0009665556611044935,-0.06109873038003512,-0.0010752101768210741
800.,1.1938052083641213,0.9606748320974208,0.9546808811274212,-0.00012439408583160344,0.5289456647461054,0.0009512454372341905,-0.1310111808073733,-0.001954507395090186,0.944738445753027,-0.00013107400658157517,1.0318881821137964,0.0009641258560247415,-0.13520193967236252,-0.0001542372640768481
800.,1.1938052083641213,0.9634837726618908,0.9540091173350875,-0.0001813688371215755,0.5219602887263236,0.0009447263135012289,-0.19058333893841237,-0.0018156294846711502,0.9394826726174997,-0.00021796932420489274,0.999852229810851,0.0009494922042919309,-0.22527722477969198,0.0007610812132428252
800.,1.1938052083641213,0.9662927132263607,0.9528896788395945,-0.0002375116439627268,0.5158935467432703,0.0009358327561557558,-0.24934993712005168,-0.00159384423122831,0.9335798489801439,-0.0002945516366116243,0.97066248171423,0.0009246270716808205,-0.30752570255228673,0.001755377596487979
800.,1.2147491593880533,0.9372819894918915,0.9587462161918748,0.00028934619857581834,0.571597364393104,0.0009041035680218125,0.3084530699381252,-0.0025760394364196895,0.9700701418200622,-0.0001990771695473293,1.0994010058013615,0.0008974675644028475,-0.2207270130649054,-0.004871873326169078
800.,1.2147491593880533,0.9397907099122158,0.9546409597881077,0.00023971981161828134,0.557082699139635,0.0009268485053318887,0.2521609644835958,-0.0018728906679732966,0.9698574061842702,-0.00007906255946558304,1.0921956176162824,0.0009120525067191422,-0.0889437650395526,-0.004943307185526397
800.,1.2147491593880533,0.9422994303325402,0.9518064498773061,0.00017790390907703021,0.5413505395028492,0.0009445662890231123,0.18547091881382105,-0.001391316204412731,0.9666330973685126,0.000013221129752041154,1.0789641709107334,0.0009262070862333877,0.012130149585905836,-0.004287341236638288
800.,1.2147491593880533,0.9448081507528645,0.9502875883756364,0.00011234643563157718,0.5256456968169377,0.0009560756430800265,0.11640551041924439,-0.0011355716317097545,0.961424970109952,0.00006033263175441776,1.0593006535291518,0.0009409765384717767,0.062413428070121506,-0.0032344079596365143
800.,1.2147491593880533,0.9473168711731889,0.9500947079732753,0.00005436822431106997,0.5132909869515414,0.0009612971996500361,0.05594194854384893,-0.001111785338647953,0.9560370582717828,0.00005178590606395091,1.0358928718482991,0.0009543910921882894,0.05310463910810751,-0.0022075253707064054
800.,1.2147491593880533,0.9498255915935132,0.9506745911335617,4.904342126088743e-6,0.5041761031262401,0.0009624152772802241,0.004483815836388595,-0.001224181909160829,0.9514241272575328,-3.3349227380564765e-6,1.0077579882697112,0.0009634011713580383,-0.004141616827131375,-0.0013599362246361929
800.,1.2147491593880533,0.9523343120138376,0.9516022137733877,-0.000039195392270360996,0.49714250018225437,0.0009609299419062801,-0.041465526246768275,-0.00139693329906914,0.9481528359388821,-0.00008491428133297643,0.9779536827452411,0.0009636941487098561,-0.0882712041376592,-0.0007670205852709574
800.,1.2147491593880533,0.9548430324341618,0.9526611760978232,-0.0000795060266181038,0.49213353238873925,0.0009575664914009809,-0.08363583583793775,-0.0015905645993589275,0.9460826779432197,-0.00016719483099404006,0.9522580736092825,0.0009556030599050129,-0.1734100884272849,-0.00039610907455943893
800.,1.2147491593880533,0.9573517528544861,0.9536347991428666,-0.00012015466253151285,0.4870243487014274,0.0009525044999354821,-0.1263675408981031,-0.0017646493092377917,0.9443202849650689,-0.0002410847318091098,0.9302423786980685,0.0009422694597018482,-0.25052974521289706,-0.00008809474193569836
800.,1.2147491593880533,0.9598604732748105,0.9544488134154616,-0.00015960851592533663,0.48386832470521957,0.0009461951211402887,-0.16806639789691824,-0.001904698747507505,0.9425251364767498,-0.0003044355159148628,0.9132905359183237,0.0009262774605199488,-0.3174411779264356,0.00021430851328507462
800.,1.2147491593880533,0.9623691936951349,0.9549985243625281,-0.00020161558937695256,0.4795722315012157,0.000938186925032078,-0.21267819603453192,-0.0019901342852980653,0.9399454008554137,-0.0003594354040062519,0.8984907528430874,0.0009082620839476401,-0.3765164770148793,0.0006345326335590199
800.,1.2356931104119853,0.953276150999484,0.9508282672890424,-0.00014239920125258583,0.4339309106514952,0.0009521740937865467,-0.1490795489032714,-0.0012516392022045555,0.9447934996962599,-0.00036660243320495867,0.8014137512275501,0.0009003295085862451,-0.3867791575373286,-0.00017425608184140368
800.,1.2356931104119853,0.9555010961899848,0.9526720450580274,-0.00015549282290520434,0.4354046117433168,0.0009481183421477097,-0.16334897607218063,-0.0015840441213318625,0.9458335523868473,-0.00037245574539384186,0.8079205937204096,0.0008989653836189108,-0.3929654736481198,-0.0003469749459860718
800.,1.2356931104119853,0.9577260413804856,0.9543499926658773,-0.0001730656072208927,0.43575677752712094,0.0009428246866842324,-0.18248529352588522,-0.0018852905943139433,0.9463492144506955,-0.00038799118398019574,0.8107587833750802,0.0008938635387103712,-0.409741002140105,-0.00043033221533085196
800.,1.2356931104119853,0.9599509865709863,0.9558342885448148,-0.00019409713824175207,0.43598939903406886,0.0009365563023566411,-0.20543029415439334,-0.0021487600920045125,0.9462456720133792,-0.00041000991608921146,0.8120912397134419,0.0008862397028105085,-0.4335263296701645,-0.00040992031126446026
800.,1.2356931104119853,0.9621759317614871,0.9570569950450493,-0.00021882437814732184,0.4360975708861791,0.0009292137342303607,-0.2324640429215515,-0.002360278550314237,0.9455476679482794,-0.00043810561979342854,0.8109547776868992,0.0008755296794257779,-0.4641119614417455,-0.00029366943126063184
800.,1.2566370614359172,0.9530142556433474,0.9522864774605587,-0.00022919329970955084,0.35801269940046293,0.0009324266277608615,-0.2417774839736785,-0.0014982173732429346,0.9516466064109509,-0.00047018930335487907,0.67244564521417,0.0008471372162386438,-0.5073336900018263,-0.0012553782294007364
800.,1.2566370614359172,0.9549719949915413,0.9539300267871185,-0.00020944053177758795,0.3723268152736044,0.0009347402204182931,-0.2213257421712243,-0.0018001274509619743,0.9531065067252585,-0.00044349185441739855,0.6940236055358207,0.0008587416692870355,-0.4774781348585522,-0.0015112154928963284
800.,1.2566370614359172,0.9569297343397352,0.9556932419095209,-0.00020228364285127643,0.3797680630717888,0.0009332955770214298,-0.21450499183114402,-0.002123451351169202,0.9540885100798419,-0.0004301836833730359,0.7088812566816786,0.0008641931658434512,-0.4627229493877228,-0.0016825092171093875
800.,1.2566370614359172,0.9588874736879289,0.9573858327811716,-0.00020221053161520157,0.3851674740844531,0.0009299661183658732,-0.21532649109757718,-0.0024343661337603456,0.9549103755679501,-0.00042649788102569556,0.7199647851710026,0.0008653719867037383,-0.4588270264667591,-0.001820045358815095
800.,1.2566370614359172,0.9608452130361229,0.9589644502147299,-0.00020808148583522208,0.3894889017203878,0.0009252327583099618,-0.22258128552173964,-0.002723623812508481,0.955227349882544,-0.00043253170257262247,0.7293607752849165,0.0008632919000407135,-0.46540678065898633,-0.0018643508350470563
800.,1.2566370614359172,0.9628029523843167,0.9604038743204922,-0.0002193892258675069,0.3927306080417684,0.0009192072569418627,-0.23578552473364534,-0.002984881444164553,0.9553436298078282,-0.00044666531607924953,0.7352213787536771,0.0008577804314787964,-0.48102744404324577,-0.0018663872422219029
800.,1.2566370614359172,0.9647606917325106,0.9617714543591898,-0.00023482768434146027,0.3939440867711509,0.0009118613287348958,-0.25366810966646614,-0.003229635159812777,0.9549004271551649,-0.0004680250456922113,0.7383318545803668,0.0008496795042292823,-0.5043682559673672,-0.0017693329962442056
800.,1.2566370614359172,0.9667184310807044,0.9628005856241665,-0.00025593351345257946,0.3959976020137427,0.0009036181485571158,-0.2777094404506078,-0.003403087041814772,0.9538538470857191,-0.0004961742608574806,0.7401534376058363,0.0008386355509737295,-0.5350459944592165,-0.0015714116883567975
800.,1.2566370614359172,0.9686761704288983,0.9636150596606371,-0.000281184201102258,0.39698612475879774,0.0008942594657749011,-0.3064132970430442,-0.0035271206303488264,0.9518799530501003,-0.0005292289190613585,0.7403485722739231,0.0008252526097026666,-0.5708543343654227,-0.0012340227716112157
800.,1.2775810124598492,0.9590267176307845,0.9607078057566341,-0.00019600518390892397,0.32401234251277133,0.0009204361608676847,-0.21135134221979748,-0.003067253749920186,0.9652654584533206,-0.00036459167305662654,0.6274399889874196,0.0008573267311408313,-0.4039598374989592,-0.0037144061431063752
800.,1.2775810124598492,0.9607339377295019,0.9618882196560262,-0.00018853236008330848,0.3361090721531471,0.000918885459033958,-0.2040185105027282,-0.0032968914365197233,0.9656637633796346,-0.00035723877878091217,0.6443847980884175,0.0008597206521994803,-0.39572728502573035,-0.003798316195261436
800.,1.2775810124598492,0.9624411578282192,0.9632575078093822,-0.00018584440205432495,0.3433616157251759,0.0009153182378554516,-0.20210034676685382,-0.0035634436330248364,0.9661318960231357,-0.00035669058618239034,0.6564013297125642,0.0008591901585679704,-0.395444147322851,-0.003882734132308337
800.,1.2775810124598492,0.9641483779269365,0.9646580455159282,-0.00018783307279266354,0.34862252555819584,0.0009103687456072318,-0.20539296166907176,-0.003836261089573857,0.9665421173906893,-0.00036363805219943445,0.6657958731281974,0.0008560325062298501,-0.403674504703449,-0.003941626256108538
800.,1.2775810124598492,0.9658555980256538,0.9660127542758349,-0.00019465229498790817,0.3528408012795621,0.0009042436851764342,-0.21408330587489,-0.0040990789627889,0.9666926815688669,-0.00037957302566420044,0.6736333086126145,0.0008504017519641922,-0.4217841830119326,-0.003932502383895937
800.,1.2775810124598492,0.9675628181243711,0.9672991826709769,-0.0002057915428058761,0.3560220744171108,0.000897048012924366,-0.2276850785469495,-0.004346127810834568,0.966895805525158,-0.0003994875344028383,0.678121863112682,0.0008424185263796108,-0.44477639061910756,-0.003922348091858776
800.,1.2775810124598492,0.9692700382230884,0.9684123820453137,-0.00022263795414312617,0.35909779421065213,0.0008888641547296479,-0.24770596660953326,-0.004551477132692076,0.9664603806618127,-0.00042982850492829275,0.6821094300800636,0.0008320150990021528,-0.4787410483875517,-0.003769803024905597
800.,1.2775810124598492,0.9709772583218057,0.9694021131602951,-0.0002431865282762852,0.3611450800130297,0.0008797512969447566,-0.27205939334867224,-0.0047241323802213265,0.9653903035733676,-0.0004671198217611356,0.6845900698590621,0.000819769254769319,-0.519684841744766,-0.003489968122886123
800.,1.2775810124598492,0.9726844784205231,0.9702354316164924,-0.0002669195631292482,0.36218041720975275,0.000869669514008517,-0.3002277315704471,-0.004855653098644316,0.963822412604901,-0.0005075122704901966,0.6846963484116557,0.0008056032779197518,-0.5637431916517297,-0.003127748001718334
800.,1.2775810124598492,0.9743916985192403,0.9707730278869191,-0.00029590725275367057,0.36311985798277596,0.0008586978383360227,-0.3343173904692118,-0.004909323951598709,0.9614466952702977,-0.000552314191326336,0.6834542579351404,0.0007892042274498956,-0.6119470476426877,-0.0026444402269572677
800.,1.2985249634837812,0.9646360641257519,0.9671554892381898,-0.00011555824279923854,0.2966976374210649,0.0009101009531274512,-0.12850149207249098,-0.004403638474468281,0.9726599596849596,-0.00019378611626623342,0.588590333251483,0.0008743944124857542,-0.2208495796902184,-0.005493273546515544
800.,1.2985249634837812,0.9661095614538455,0.9683720224625885,-0.00011618426979146967,0.30574140280953227,0.0009053402655978599,-0.1299653566525738,-0.004656473290744192,0.9733622088563468,-0.00019971550321330072,0.6022151258189116,0.0008706859772733519,-0.22829813010078323,-0.00563247788162334
800.,1.2985249634837812,0.9675830587819392,0.9696431575880579,-0.00012016289046932137,0.31282329893688554,0.0008995736355396912,-0.13525583767285143,-0.00492299439287381,0.9742329540394389,-0.0002085564521987261,0.6124599853516175,0.0008651740230187039,-0.23945262239755966,-0.005805464879369859
800.,1.2985249634837812,0.9690565561100329,0.9709459317811062,-0.00012646030602331382,0.3179615138823132,0.00089297534987733,-0.14328387063496173,-0.005199053435668533,0.9751151847037857,-0.00022265581527327496,0.6202879045687705,0.0008581711961042184,-0.256847996812777,-0.005971209575515125
800.,1.2985249634837812,0.9705300534381267,0.9722615465298388,-0.00013386053233990165,0.32118041263280506,0.0008856444301908322,-0.15275377097350618,-0.0054820878958249716,0.9757838150292671,-0.0002449744513072324,0.6266357408324588,0.0008498259632827475,-0.28369724834777227,-0.006069914934693614
800.,1.2985249634837812,0.9720035507662202,0.9735165124572671,-0.00014651583584992232,0.3243118208166269,0.0008774168432162392,-0.1683377099438911,-0.005750270461820614,0.9764737897234237,-0.00027093205536951864,0.6307599039224813,0.0008396057635935971,-0.31522712967647065,-0.006157869952245828
800.,1.2985249634837812,0.9734770480943139,0.9746700662643756,-0.00016473198490635075,0.3273489206592131,0.0008683460391369243,-0.1904791897227875,-0.005989912422410425,0.9769560950847789,-0.00030417302074432724,0.6335687112816962,0.0008274117867132193,-0.3553773647377135,-0.0061690246287998745
800.,1.2985249634837812,0.9749505454224074,0.9757259510117703,-0.00018551200405672607,0.329400260705769,0.0008585562499442824,-0.21590922361925005,-0.006202553269303828,0.9767858164176442,-0.00034860312588787885,0.6358849343345845,0.0008137180387241279,-0.4077564483674378,-0.005987827535702818
800.,1.2985249634837812,0.9764240427505012,0.9766912501921394,-0.0002081590178239657,0.33048496214205,0.0008481214802810726,-0.2438775199057804,-0.006387091283658795,0.9763063425629064,-0.0003941820336229874,0.636001922820425,0.0007990846755691823,-0.4611380426932783,-0.005722553492910818
800.,1.2985249634837812,0.977897540078595,0.9773065993291729,-0.00024019806791895844,0.3323564423247266,0.0008366814270125098,-0.2828036991202558,-0.006461819267664435,0.9748997513953713,-0.00045165352404869793,0.6357318209916285,0.0007815917543981837,-0.5266051095280373,-0.0052217214556092
800.,1.2985249634837812,0.9793710374066886,0.9777321019465623,-0.00027402176853888005,0.33326891610802833,0.0008246061229449352,-0.3240705962728664,-0.006473630867524687,0.972192167338395,-0.0005167356293709262,0.6349811189027641,0.000762889338040775,-0.5976022618233858,-0.004472449672027253
800.,1.2985249634837812,0.9808445347347823,0.9777672993277372,-0.00031353346558192643,0.3340923351977973,0.0008116982376080636,-0.3718035113289613,-0.006363085028786765,0.9687085611794451,-0.0005802762072662865,0.6321397315383647,0.0007422624945138756,-0.6653633752972525,-0.003659098660110118
800.,1.319468914507713,0.9698398346834858,0.9709920836378361,-7.85574809311246e-6,0.2712480418559326,0.0008996758649484555,-0.011363799597405813,-0.005264158906799714,0.9725662851946363,-0.00001228369276380756,0.5481880227662959,0.0008958231351749959,-0.016508722450287592,-0.0055940714763214145
800.,1.319468914507713,0.9710965082383406,0.972467842138468,-0.000014377330989255528,0.2791610551865573,0.0008925949164925614,-0.01890372781609788,-0.005594735303867233,0.9743821704537584,-0.000020773898520610297,0.5618227826017441,0.000887311253149267,-0.02641036599974311,-0.006004253072702725
800.,1.319468914507713,0.9723531817931953,0.9738667604761134,-0.00001922164219564813,0.28427566066051474,0.0008853950838278027,-0.024664682949168442,-0.005915768606930111,0.975999427940103,-0.000028013014249793664,0.5704551209717873,0.0008791168820885372,-0.03504475206610077,-0.006379435100517577
800.,1.319468914507713,0.9736098553480501,0.9752709827605393,-0.000026277811383465572,0.2884101512637737,0.0008776399304947272,-0.033056117247654726,-0.006245698983725067,0.9776856104440725,-0.000042324955581803624,0.5777695925230025,0.0008695559123907558,-0.05202709862637929,-0.006780100743662632
800.,1.319468914507713,0.9748665289029048,0.9766956804577676,-0.00003845480592332947,0.29245676143963245,0.000869088816055918,-0.04751317486178568,-0.0065874228689623525,0.979437438617642,-0.00005976774703781984,0.5829161167859384,0.0008585088082712413,-0.07311082922170765,-0.007206386706593265
800.,1.319468914507713,0.9761232024577596,0.9780752000811909,-0.000052494399720035435,0.2955376301201489,0.0008600662401639502,-0.06442383617256024,-0.0069250424703247195,0.9811008601946647,-0.00008408129437424483,0.5867958787559078,0.0008464254700843799,-0.10282200869391683,-0.007614036989319402
800.,1.319468914507713,0.9773798760126143,0.9793951618080654,-0.00006783467108310266,0.2976693884111625,0.000850593261552674,-0.08321068137327989,-0.007254150858975649,0.9825824119574057,-0.0001149001340022804,0.5894311453588293,0.0008334792861119721,-0.14098105110901857,-0.007968629489554638
800.,1.319468914507713,0.9786365495674691,0.9806572466568073,-0.00008812595217526585,0.29972674621358725,0.0008404256374010605,-0.1082642888684322,-0.007568646840803521,0.9838299171370793,-0.0001573935677136559,0.5916896776631964,0.0008187466785288279,-0.19404090180721367,-0.008229000353612619
800.,1.319468914507713,0.9798932231223239,0.9818342016097797,-0.00010906320325515786,0.30085867603587974,0.0008298621440202401,-0.134609163904918,-0.007861897411249097,0.9847774245200888,-0.00020003780037805167,0.5918955092898465,0.0008037797680724567,-0.2481137110340487,-0.008379258168872429
800.,1.319468914507713,0.9811498966771787,0.9828361995451317,-0.0001401753959447771,0.30276253837940953,0.000818276391183603,-0.17370832298838057,-0.00808816442574582,0.9852822664917377,-0.00025628942917383675,0.5917275341632218,0.0007860962931780385,-0.31933443183852034,-0.008326104924469632
800.,1.319468914507713,0.9824065702320335,0.9836719349675865,-0.00017202435266879998,0.3037507359893656,0.0008062753841195997,-0.21433915812020216,-0.008255118079083882,0.9849126496933659,-0.00032372808439166804,0.5911926361855457,0.0007675650601383063,-0.4031044636393565,-0.007939055508107772
800.,1.319468914507713,0.9836632437868882,0.9842555657292311,-0.00020952970066192157,0.30466583303312045,0.000793592593862465,-0.2623033057811989,-0.008317825245653167,0.9837077531012174,-0.0003968103382313723,0.589473687715438,0.0007475905311794879,-0.4916221789596978,-0.007274363642515144
